tic,predicted_return,trade_date
GLBC,0.164635953,20080902
VZ,0.036614336,20080902
AEE,0.01927401,20080902
AES,0.016239601,20080902
CMS,0.061067641,20080902
DUK,0.026876682,20080902
LNT,0.024632466,20080902
PNW,0.016787185,20080902
SO,0.017828092,20080902
AIV,0.07713652,20080902
AMT,0.037226703,20080902
AVB,0.037912581,20080902
EQR,0.036760245,20080902
HCN,0.068038487,20080902
HCP,0.057072996,20080902
O,0.03918344,20080902
ANDV,0.113481509,20081201
CAM,0.085126706,20081201
COG,0.079205983,20081201
COP,0.076567857,20081201
NBR,0.062734215,20081201
NC,0.129730245,20081201
SUN.1,0.085580103,20081201
SXCL,0.108532779,20081201
VLO,0.115332196,20081201
WLB,0.144801222,20081201
XEC,0.13003145,20081201
AA.3,0.038699436,20081201
AKS,0.063633029,20081201
ASH,0.132646195,20081201
DWDP,0.038699436,20081201
GRA,0.132646195,20081201
IP,0.05382596,20081201
LPX,0.053322812,20081201
MWV,0.038699436,20081201
NEU,0.038699436,20081201
TIN,0.083781699,20081201
WOR,0.048516216,20081201
X,0.063633029,20081201
ALK,0.09406012,20081201
AOS,0.067844051,20081201
BCO,0.05895765,20081201
CHRW,0.074367247,20081201
CMI,0.061491129,20081201
CR,0.095692147,20081201
EME,0.109609762,20081201
ETN,0.100369504,20081201
EXPD,0.084262346,20081201
FAST,0.072601261,20081201
HON,0.064077938,20081201
INFO,0.074372296,20081201
JEC,0.072636026,20081201
MAS,0.084340066,20081201
NOC,0.059636773,20081201
PWR,0.062944603,20081201
TDG,0.075496551,20081201
TEX,0.059057932,20081201
UAL,0.118208214,20081201
BSET,0.12841685,20081201
CAL,0.220154617,20081201
CHRS.1,0.161371745,20081201
DAN,0.215824195,20081201
DDS,0.192710539,20081201
DISH,0.090131548,20081201
FLTWQ,0.22186898,20081201
GCO,0.076366106,20081201
HD,0.079354819,20081201
IHRT,0.193457134,20081201
JNY,0.08790311,20081201
JWN,0.096523822,20081201
M,0.104502269,20081201
NKE,0.079948686,20081201
ODP,0.273612948,20081201
PBY,0.108820718,20081201
PVH,0.079115991,20081201
RSHCQ,0.116406535,20081201
SHLD,0.164393719,20081201
SSP,0.142374664,20081201
TEN,0.285747303,20081201
TGNA,0.082020006,20081201
WHR,0.075609344,20081201
WYN,0.095694871,20081201
ACV.1,0.065218016,20081201
ADM,0.043990671,20081201
AVP,0.045875669,20081201
BF.B,0.032474084,20081201
COST,0.049210089,20081201
EL,0.047845883,20081201
LO,0.06070225,20081201
MNST,0.070210194,20081201
PBG,0.039200897,20081201
SYY,0.044227665,20081201
ABC,0.046922142,20081201
AET,0.047650555,20081201
ANTM,0.059086634,20081201
CEPH,0.051054153,20081201
CVH,0.044602408,20081201
DGX,0.046620734,20081201
DHR,0.047720518,20081201
HUM,0.051550211,20081201
INCY,0.186174794,20081201
LH,0.044481581,20081201
MCK,0.052203206,20081201
MTD,0.047227153,20081201
UHS,0.045438733,20081201
UNH,0.047601033,20081201
VRTX,0.048812767,20081201
AIG,0.175421378,20081201
BRK.B,0.029539117,20081201
CINF,0.024173398,20081201
CME,0.023368702,20081201
DFS,0.022448817,20081201
FMCC,0.193626287,20081201
FNMA,0.27827929,20081201
HIG,0.102779337,20081201
ICE,0.022030843,20081201
JPM,0.023522078,20081201
KEY,0.023013747,20081201
MET,0.021743859,20081201
MS,0.021541861,20081201
RJF,0.022369166,20081201
SCHW,0.02435978,20081201
SPGI,0.034068927,20081201
ADBE,0.03117362,20081201
ADP,0.029642503,20081201
ADSK,0.030159506,20081201
AKAM,0.031465186,20081201
ANSS,0.034090736,20081201
BMC,0.031221614,20081201
CA,0.03423747,20081201
CTSH,0.028627366,20081201
EBAY,0.031199501,20081201
FISV,0.030003695,20081201
GOOGL,0.034273308,20081201
GPN,0.029618285,20081201
IAC,0.036678861,20081201
JNPR,0.029146153,20081201
MA,0.039952689,20081201
MWW,0.028991358,20081201
ORCL,0.033646808,20081201
PAYX,0.040871841,20081201
SUNEQ,0.037369553,20081201
TSS,0.029437837,20081201
V,0.042759705,20081201
GLBC,0.047805642,20081201
WIN,-0.00232626,20081201
AEE,0.035484815,20081201
CMS,0.116290335,20081201
DUK,0.038234206,20081201
ETR,0.050467041,20081201
LNT,0.040217122,20081201
PEG,0.039623384,20081201
SCG,0.049379868,20081201
AIV,0.051255661,20081201
AVB,0.064616604,20081201
EQR,0.037054545,20081201
GGP,0.038592255,20081201
HCN,0.034690865,20081201
HCP,0.033103208,20081201
O,0.03637501,20081201
CAM,0.098341023,20090302
CHK,0.085813698,20090302
COP,0.090814594,20090302
MEE,0.096484111,20090302
MUR,0.090815698,20090302
NBR,0.104414137,20090302
RDC,0.096899875,20090302
SUN.1,0.118854606,20090302
VLO,0.132062006,20090302
WMB,0.096014533,20090302
AKS,0.049704455,20090302
ATI,0.057722322,20090302
CF,0.08984777,20090302
DWDP,0.053262997,20090302
EMN,0.049563152,20090302
FCX,0.100764122,20090302
GRA,0.061104696,20090302
MOS,0.069717194,20090302
NUE,0.059555237,20090302
ALK,0.069384503,20090302
AYI,0.060155896,20090302
BGG,0.067260426,20090302
CBE,0.070163328,20090302
DAL,0.099410856,20090302
EME,0.086657841,20090302
FDX,0.059547038,20090302
FLR,0.055268987,20090302
ITT,0.075147436,20090302
JEC,0.059192345,20090302
LUV,0.056249035,20090302
NOC,0.048744313,20090302
PH,0.060055836,20090302
R,0.080867049,20090302
RRD,0.196863531,20090302
TEX,0.109900506,20090302
TXT,0.067623944,20090302
USG,0.16235253,20090302
BBY,0.087460696,20090302
CAL,0.186401279,20090302
CHRS.1,0.14829723,20090302
DDS,0.08197321,20090302
FOSL,0.076680978,20090302
GPC,0.062298139,20090302
GPS,0.068324558,20090302
GT,0.1875506,20090302
JCP,0.075109077,20090302
M,0.123690028,20090302
NFLX,0.065756813,20090302
ODP,0.129329805,20090302
OMX,0.145806714,20090302
PBY,0.185496016,20090302
PVH,0.073069597,20090302
RCL,0.12864199,20090302
RSHCQ,0.120885937,20090302
SHLD,0.173482267,20090302
SSP,0.110715145,20090302
TJX,0.083492923,20090302
TUP,0.064403056,20090302
UAA,0.069911788,20090302
YUM,0.079443838,20090302
ACV.1,0.042560691,20090302
AVP,0.049199519,20090302
BF.B,0.031619469,20090302
CPB,0.035772855,20090302
EL,0.056484772,20090302
GMCR,0.039913705,20090302
LO,0.063024034,20090302
SWY,0.034137213,20090302
SYY,0.034880557,20090302
WFM,0.038097522,20090302
ABC,0.043544507,20090302
AET,0.041805441,20090302
ANTM,0.045138617,20090302
CEPH,0.04115237,20090302
CVH,0.040765599,20090302
DHR,0.042969224,20090302
DVA,0.041621244,20090302
HLS,0.040260924,20090302
HUM,0.047780852,20090302
INCY,0.220669128,20090302
KG,0.043932396,20090302
MTD,0.047307303,20090302
UHS,0.042306758,20090302
UNH,0.043067118,20090302
VRTX,0.045415858,20090302
CINF,0.166983749,20090302
COF,0.116053692,20090302
DFS,0.119680788,20090302
FITB,0.253492282,20090302
FNMA,0.102317003,20090302
GNW,0.115755534,20090302
LM,0.084415745,20090302
MET,0.139312133,20090302
MI.1,0.280284201,20090302
PFG,0.142150658,20090302
RF,0.171558251,20090302
RJF,0.111822563,20090302
SNV,0.16654833,20090302
STT,0.088063759,20090302
XL,0.160359547,20090302
ZION,0.099974575,20090302
AAPL,0.032351184,20090302
ACN,0.026895384,20090302
ADBE,0.029627527,20090302
ADP,0.026038296,20090302
ADS,0.039039323,20090302
ADSK,0.026713709,20090302
AMD,0.078093416,20090302
ANSS,0.028776511,20090302
BMC,0.029156109,20090302
CA,0.027516545,20090302
EBAY,0.025869433,20090302
FSLR,0.02569245,20090302
GOOGL,0.026650759,20090302
IBM,0.029282456,20090302
MA,0.035752542,20090302
MSFT,0.029330869,20090302
ORCL,0.030341239,20090302
PAYX,0.033720708,20090302
SUNEQ,0.02677405,20090302
TSS,0.025443945,20090302
V,0.039768469,20090302
EQ,0.002991396,20090302
PCS,0.014603089,20090302
AYE,0.017392069,20090302
CMS,0.069285477,20090302
EIX,0.019927725,20090302
ETR,0.029236378,20090302
PEG,0.028225238,20090302
SCG,0.024542164,20090302
SO,0.022035607,20090302
AIV,0.042826099,20090302
EXR,0.027175722,20090302
GGP,0.029327316,20090302
HCP,0.027479338,20090302
O,0.036815123,20090302
SLG,0.087869518,20090302
VNO,0.036544934,20090302
BHI,0.089517374,20090601
COG,0.075362318,20090601
MEE,0.108808905,20090601
NBR,0.077404305,20090601
NC,0.10086613,20090601
PXD,0.091778903,20090601
SII,0.07445186,20090601
SWN,0.072609775,20090601
WLB,0.076922334,20090601
XTO,0.106862728,20090601
AKS,0.035825295,20090601
ATI,0.046239649,20090601
DWDP,0.039552895,20090601
EMN,0.038611155,20090601
GRA,0.067127177,20090601
LPX,0.048228206,20090601
NUE,0.037977207,20090601
PKG,0.033478741,20090601
X,0.069007104,20090601
BCO,0.042243645,20090601
BGG,0.032882809,20090601
CHRW,0.032245928,20090601
COL,0.052334564,20090601
CSX,0.040205373,20090601
CTAS,0.036654659,20090601
EFX,0.043906005,20090601
EME,0.049401044,20090601
FDX,0.032212621,20090601
FLR,0.052850907,20090601
FWLT,0.046035951,20090601
GD,0.040383799,20090601
JEC,0.057739837,20090601
LMT,0.042789012,20090601
NOC,0.047209938,20090601
PCP,0.055535954,20090601
RTN,0.04816307,20090601
TDG,0.039369205,20090601
DISCA,0.008768142,20090601
DISH,0.014389161,20090601
DLTR,0.008648892,20090601
DRI,0.008826728,20090601
DTV.2,0.009249906,20090601
FOXA,0.010477546,20090601
GT,0.009088234,20090601
HBI,0.009447123,20090601
HOT,0.009141328,20090601
IGT.1,0.009617694,20090601
IHRT,0.020518458,20090601
JWN,0.00908795,20090601
LB,0.009002604,20090601
MCD,0.010395219,20090601
OMX,0.010388644,20090601
PETM,0.00898588,20090601
RCL,0.008778997,20090601
TEN,0.00900912,20090601
TGNA,0.010352513,20090601
TSCO,0.00887111,20090601
TWC,0.010252591,20090601
WYNN,0.010924257,20090601
YUM,0.010834476,20090601
ACV.1,0.033416275,20090601
CPB,0.022931986,20090601
EL,0.043186246,20090601
HSH,0.025535758,20090601
MNST,0.020471615,20090601
SJM,0.02041332,20090601
STZ,0.087821069,20090601
SYY,0.033497659,20090601
WBA,0.028273593,20090601
WMT,0.022689074,20090601
ABC,0.120869096,20090601
AET,0.118948997,20090601
CNC,0.11225736,20090601
CVH,0.148909136,20090601
ENDP,0.077597217,20090601
EVHC,0.172122048,20090601
GILD,0.077878922,20090601
HMA,0.120612487,20090601
HUM,0.123552162,20090601
INCY,0.113294221,20090601
MCK,0.12131484,20090601
MYL,0.073402383,20090601
SGP,0.102864923,20090601
UNH,0.088656374,20090601
VAR,0.076971073,20090601
AIZ,0.096474159,20090601
AON,0.039494993,20090601
CB,0.050111384,20090601
CB.1,0.073830047,20090601
CINF,0.065832736,20090601
CNO,0.092062386,20090601
HCBK,0.051189832,20090601
HIG,0.043603082,20090601
MBI,0.061749359,20090601
MMC,0.074589619,20090601
MTG,0.047084081,20090601
NDAQ,0.057963215,20090601
TRV,0.042462154,20090601
UNM,0.096609818,20090601
ZION,0.040843286,20090601
AAPL,0.105863028,20090601
AKAM,0.085496462,20090601
CNXT.1,0.303006087,20090601
CPWR.1,0.077638772,20090601
CTSH,0.069315079,20090601
CVG,0.075601266,20090601
DXC,0.100716528,20090601
GOOGL,0.068832578,20090601
IAC,0.127283908,20090601
INTU,0.152380146,20090601
JBL,0.073681977,20090601
JNPR,0.096523765,20090601
LDOS,0.073611804,20090601
LSI.1,0.091195631,20090601
LXK,0.118026645,20090601
MCHP,0.119675283,20090601
PWER,0.148777888,20090601
QLGC,0.074905905,20090601
SAPE,0.081379055,20090601
SYMC,0.095532135,20090601
VTSS,0.146660532,20090601
CTL,0.359943013,20090601
PCS,0.015912362,20090601
AWK,0.019684229,20090601
CMS,0.033453666,20090601
DUK,0.023112288,20090601
EIX,0.022466374,20090601
ETR,0.027995533,20090601
SCG,0.021526934,20090601
SO,0.024502754,20090601
CBG,0.03930956,20090601
EXR,0.034623616,20090601
GGP,0.041979537,20090601
HCN,0.034216693,20090601
O,0.035968579,20090601
PLD,0.046157377,20090601
VTR,0.031623048,20090601
ANDV,0.108282059,20090901
APA,0.080326321,20090901
BJS.1,0.083628589,20090901
HP,0.089427606,20090901
MEE,0.060582437,20090901
MUR,0.072742953,20090901
RIG,0.054076069,20090901
SII,0.0607738,20090901
WLB,0.08603802,20090901
WMB,0.104354496,20090901
XTO,0.089924387,20090901
ATI,0.053435975,20090901
CF,0.164901785,20090901
GRA,0.060575467,20090901
NUE,0.04434657,20090901
PKG,0.054864191,20090901
PTV,0.040539213,20090901
SEE,0.042533257,20090901
SHW,0.041842575,20090901
X,0.063487596,20090901
ALK,0.043621162,20090901
BCO,0.038343726,20090901
CHRW,0.029519362,20090901
EFX,0.037036913,20090901
EME,0.04498435,20090901
FLR,0.046630721,20090901
FWLT,0.052953707,20090901
GD,0.034597557,20090901
ITT,0.050475848,20090901
JEC,0.050591788,20090901
JOY,0.037233278,20090901
LLL,0.030078673,20090901
LMT,0.038935971,20090901
NOC,0.037468777,20090901
PCP,0.033312453,20090901
RSG,0.030059653,20090901
RTN,0.041857913,20090901
SNA,0.028601573,20090901
CBS,0.006328714,20090901
DISCA,0.005075212,20090901
DISH,0.009443292,20090901
DRI,0.00518263,20090901
DTV.2,0.006372526,20090901
GT,0.005501387,20090901
HBI,0.007223193,20090901
HOG,0.005031781,20090901
HRB,0.012574048,20090901
IGT.1,0.007158027,20090901
IHRT,0.083894151,20090901
LB,0.01338708,20090901
MAR,0.005057104,20090901
MCD,0.006485714,20090901
MGM,0.00723111,20090901
NFLX,0.005427751,20090901
NWL,0.004968127,20090901
OMX,0.006004731,20090901
TEN,0.005662747,20090901
TGNA,0.006881472,20090901
TWC,0.006307284,20090901
WYNN,0.008961302,20090901
YUM,0.009911075,20090901
AVP,0.025737123,20090901
DPS,0.032308753,20090901
EL,0.044448078,20090901
HSH,0.026069063,20090901
LO,0.047391899,20090901
MNST,0.048060658,20090901
PAS,0.030478802,20090901
PBG,0.038693098,20090901
PEP,0.032670612,20090901
SYY,0.033542589,20090901
AET,0.076868184,20090901
ANTM,0.072458861,20090901
CAH,0.113221841,20090901
CEPH,0.096640814,20090901
CNC,0.078718361,20090901
COO,0.06345966,20090901
CVH,0.09008817,20090901
EVHC,0.139931885,20090901
GILD,0.073506277,20090901
HMA,0.064209921,20090901
HUM,0.099704888,20090901
INCY,0.123574853,20090901
MYL,0.086474136,20090901
THC,0.150904994,20090901
XRAY,0.079932146,20090901
AIZ,0.08852086,20090901
ALL,0.045193342,20090901
BRK.B,0.042004404,20090901
C,0.053759337,20090901
CB.1,0.053161651,20090901
CINF,0.049677064,20090901
DFS,0.148748759,20090901
GS,0.063540092,20090901
HCBK,0.049074029,20090901
IVZ,0.045232334,20090901
L,0.036905643,20090901
MCO,0.046529126,20090901
NYX,0.041984177,20090901
RJF,0.050513311,20090901
TMK,0.081934645,20090901
UNM,0.159808095,20090901
AAPL,0.066054201,20090901
ACN,0.080326126,20090901
BVSN,0.077090327,20090901
CNXT.1,0.121086452,20090901
CPWR.1,0.04282773,20090901
CVG,0.043348757,20090901
DXC,0.042307228,20090901
IAC,0.095488488,20090901
INTU,0.050798554,20090901
JNPR,0.05642861,20090901
LDOS,0.042381064,20090901
MU,0.206776258,20090901
MWW,0.050238298,20090901
NRTLQ,0.193966811,20090901
ORCL,0.087655462,20090901
SAPE,0.060243655,20090901
TDC,0.056971295,20090901
TLAB,0.055436752,20090901
UIS,0.061037519,20090901
VIAV,0.072387859,20090901
VTSS,0.168295378,20090901
XRX,0.081687942,20090901
CTL,0.033197182,20090901
GLBC,0.087524742,20090901
AEP,0.019232555,20090901
CMS,0.054980027,20090901
DUK,0.018838127,20090901
EIX,0.023427259,20090901
SCG,0.025025959,20090901
SO,0.022829789,20090901
STR,0.053002032,20090901
EQR,0.023915768,20090901
GGP,0.028732619,20090901
HCN,0.030804435,20090901
HCP,0.030860989,20090901
O,0.038314956,20090901
PSA,0.02625595,20090901
VTR,0.032362395,20090901
APC,0.043348249,20091201
CHK,0.042481659,20091201
EOG,0.050832525,20091201
NC,0.08476856,20091201
PXD,0.051229654,20091201
RRC,0.064532765,20091201
SUN.1,0.042268222,20091201
SXCL,0.108350517,20091201
WLB,0.054890777,20091201
WMB,0.039030226,20091201
XTO,0.041239281,20091201
AKS,0.039838129,20091201
ARG,0.019105436,20091201
CF,0.037112005,20091201
MON,0.074485368,20091201
MOS,0.017929001,20091201
NUE,0.049581315,20091201
PKG,0.029909084,20091201
SEE,0.028573004,20091201
WOR,0.027556026,20091201
ALK,0.038838692,20091201
AYI,0.030904799,20091201
BCO,0.029841959,20091201
CHRW,0.018675022,20091201
CR,0.020177871,20091201
EME,0.03061427,20091201
FLR,0.039907771,20091201
FWLT,0.030722786,20091201
GD,0.02665564,20091201
GWW,0.018713896,20091201
JEC,0.038571216,20091201
JOY,0.024362437,20091201
LLL,0.020531417,20091201
LMT,0.029371696,20091201
NOC,0.024647255,20091201
RTN,0.034147051,20091201
UNP,0.016530277,20091201
UTX,0.017302978,20091201
AMZN,-0.010131953,20091201
AZO,0.016378414,20091201
BDK,-0.010284529,20091201
CCL,-0.006835847,20091201
CMG,-0.008209337,20091201
DISH,-0.010356649,20091201
GHC,-0.001432635,20091201
GRMN,-0.006680658,20091201
HAS,-0.007026056,20091201
M,-0.000691606,20091201
MAT,-0.00966615,20091201
MCD,-0.00498992,20091201
NFLX,-0.007796066,20091201
NKE,-0.008682714,20091201
PCLN,0.042340807,20091201
RCL,-0.008957241,20091201
RL,-0.004891032,20091201
ROST,-0.009833192,20091201
TGT,-0.010081548,20091201
TWC,-0.009256868,20091201
VFC,-0.004392784,20091201
VIAB,-0.010304811,20091201
WYNN,-0.00819232,20091201
YUM,-0.007700571,20091201
ACV.1,0.020090469,20091201
AVP,0.015825461,20091201
CL,0.020110431,20091201
COST,0.016122426,20091201
EL,0.040973068,20091201
HSY,0.027260855,20091201
LO,0.022574386,20091201
MNST,0.035437799,20091201
PEP,0.020410884,20091201
SYY,0.030115031,20091201
ABC,0.107456004,20091201
ALGN,0.033521631,20091201
BCR,0.028922691,20091201
BDX,0.028922691,20091201
CAH,0.075996318,20091201
CERN,0.028922691,20091201
CNC,0.033737933,20091201
CVH,0.045676872,20091201
DVA,0.028922691,20091201
EVHC,0.028922691,20091201
HLS,0.04086163,20091201
HMA,0.050858523,20091201
IDXX,0.028922691,20091201
LH,0.028922691,20091201
MHS,0.033737933,20091201
AMP,0.004188562,20091201
BEN,0.01768158,20091201
BK,0.079743639,20091201
BLK,0.003470912,20091201
BRK.B,0.020260444,20091201
CME,0.011403915,20091201
DFS,0.008279408,20091201
FII,0.016806605,20091201
HCBK,0.010705873,20091201
ICE,0.018424944,20091201
NTRS,0.009256996,20091201
PFG,0.003355521,20091201
PRU,0.002211332,20091201
RE,0.001620026,20091201
SPGI,0.01095987,20091201
TROW,0.024472966,20091201
AAPL,0.039296001,20091201
ACN,0.028735282,20091201
BRCM,0.065449851,20091201
IAC,0.018662321,20091201
IBM,0.022597883,20091201
INTU,0.01322234,20091201
KLAC,0.030545764,20091201
LDOS,0.039794404,20091201
LRCX,0.089650293,20091201
LSI.1,0.021679826,20091201
MXIM,0.028966075,20091201
NRTLQ,0.030860078,20091201
NTAP,0.015230045,20091201
SAPE,0.051762684,20091201
SNDK,0.067726683,20091201
STX,0.038480123,20091201
SWKS,0.060703126,20091201
TDC,0.057164321,20091201
TER,0.071012035,20091201
TXN,0.015502732,20091201
WDC,0.017649752,20091201
GLBC,0.032156952,20091201
Q.2,0.025724884,20091201
AEE,0.035400913,20091201
DTE,0.02955339,20091201
EIX,0.013035139,20091201
NEE,0.005641245,20091201
NI,0.00522454,20091201
POM,0.015039471,20091201
TE,0.003151853,20091201
AMT,0.014126417,20091201
GGP,0.056506753,20091201
HCN,0.02769741,20091201
HCP,0.011632066,20091201
O,0.02941365,20091201
PCH,0.019333855,20091201
PSA,0.050615113,20091201
APC,0.056276199,20100301
CHK,0.053648838,20100301
COG,0.040752832,20100301
EOG,0.056484924,20100301
NBL,0.049398251,20100301
PXD,0.039927084,20100301
RRC,0.064642327,20100301
SXCL,0.831877393,20100301
VLO,0.033397428,20100301
WFT,0.038021746,20100301
ASH,0.027522184,20100301
EMN,0.045239115,20100301
IP,0.046955823,20100301
MLM,0.021992895,20100301
MON,0.093466845,20100301
MOS,0.03730174,20100301
NEU,0.027600203,20100301
OI,0.06711586,20100301
X,0.051361839,20100301
AYI,0.007352952,20100301
BCO,0.025431619,20100301
CHRW,0.011456809,20100301
CMI,0.014279322,20100301
CTAS,0.007673713,20100301
EME,0.021047913,20100301
FDX,0.012343486,20100301
FLR,0.026102603,20100301
FWLT,0.020969961,20100301
GD,0.015528756,20100301
GWW,0.006301375,20100301
JEC,0.026709171,20100301
JOY,0.013482828,20100301
LLL,0.00627363,20100301
LMT,0.018889372,20100301
NOC,0.011991222,20100301
PWR,0.015911967,20100301
RTN,0.021048513,20100301
AMZN,-0.012157061,20100301
APOL,-0.002636664,20100301
ATGE,-0.009916314,20100301
AZO,-0.004174546,20100301
CHTR,0.869584868,20100301
CMG,-0.010692261,20100301
DLTR,-0.01467795,20100301
FOSL,-0.00900688,20100301
GHC,0.047272967,20100301
GRMN,-0.003782154,20100301
HAS,-0.011699133,20100301
MAT,-0.008988054,20100301
MCD,-0.012337551,20100301
NKE,-0.014052226,20100301
PCLN,-0.003284266,20100301
PVH,-0.008981327,20100301
RCL,0.00683959,20100301
RL,-0.012780415,20100301
ROST,-0.012806578,20100301
TJX,-0.012856322,20100301
TSCO,-0.012088351,20100301
TUP,-0.010126951,20100301
VIAB,-0.013824603,20100301
WHR,-0.014408026,20100301
AVP,0.04394263,20100301
CL,0.020985659,20100301
CPB,0.032106221,20100301
EL,0.052523387,20100301
HSH,0.02276958,20100301
LO,0.049052916,20100301
MNST,0.046132225,20100301
PEP,0.020993905,20100301
SYY,0.027048873,20100301
WFM,0.017741151,20100301
AET,0.024811295,20100301
ANTM,0.029233359,20100301
BSX,0.030476516,20100301
CVH,0.024418891,20100301
DHR,0.023449712,20100301
GENZ,0.026892379,20100301
HUM,0.026051733,20100301
INCY,0.03898771,20100301
KG,0.023360647,20100301
MCK,0.023287948,20100301
MYL,0.02971306,20100301
REGN,0.031901425,20100301
TMO,0.023896348,20100301
UNH,0.024621241,20100301
VRTX,0.027474471,20100301
AFL,-0.007535941,20100301
BEN,0.015632191,20100301
BRK.B,0.013556278,20100301
